id,Anio,Mes,Departamento,Municipio,Deslizamiento,Altitud,PrecipitacionPromedio,TemperaturaPromedio
9265,2006,06,TOLIMA,IBAGUE,NO,750,92.4,25.1
9266,2011,11,HUILA,NEIVA,SI,1691,229.1,18.4
9267,1998,02,BOYACA,LA UVITA,NO,2950,53.7,12.6
9268,2011,04,VALLE DEL CAUCA,GUADALAJARA DE BUGA,NO,979,155.6,23.6
9269,2013,03,NARINO,PASTO,SI,2830,104.2,12
9270,2013,05,ANTIOQUIA,APARTADO,NO,23,330.7,26.8
9271,2012,11,ATLANTICO,JUAN DE ACOSTA,NO,20,130.3,27.6
9272,2012,01,CAQUETA,SAN VICENTE DEL CAGUAN,NO,300,49.1,27.3
9273,2013,07,PUTUMAYO,VILLAGARZON,NO,358,372.4,24
9274,2005,02,BOLIVAR,SAN PABLO,NO,165,67.5,28.9
9275,2004,11,LA GUAJIRA,RIOHACHA,NO,4,75.6,27.7
9276,2012,04,SANTANDER,MOGOTES,NO,1667,295.6,19.2
9277,2011,06,CUNDINAMARCA,JERUSALEN,NO,316,46.3,28
9278,2010,11,VALLE DEL CAUCA,GUADALAJARA DE BUGA,NO,979,133.8,23.1
9279,2001,05,AMAZONAS,LETICIA,NO,84,301.9,25.7
9280,2009,04,TOLIMA,IBAGUE,NO,750,200.7,24.7
9281,2002,07,BOYACA,RONDON,SI,2120,271.7,15.1
9282,2011,11,SANTANDER,SABANA DE TORRES,NO,328,292.2,27
9283,2002,01,BOYACA,DUITAMA,NO,2700,119.7,11.9
9284,2013,01,META,PUERTO LOPEZ,NO,150,13.8,27.8
9285,2013,10,BOYACA,BUENAVISTA,NO,2200,220.5,16.1
9286,2010,04,TOLIMA,ESPINAL,NO,475,225.3,26.8
9287,2006,05,VALLE DEL CAUCA,CALI,NO,954,132.9,25.2
9288,2000,03,SANTANDER,BUCARAMANGA,SI,1018,137.1,23.4
9289,2011,04,VALLE DEL CAUCA,CALI,NO,954,139.8,25
9290,2009,09,NORTE DE SANTANDER,TIBU,NO,62,272.2,28.6
9291,2004,10,CORDOBA,MONTERIA,NO,30,140.5,27
9292,2013,07,CESAR,BECERRIL,NO,170,113.9,28.1
9293,2013,05,ATLANTICO,BARRANQUILLA,NO,2,95.6,28.2
9294,2012,07,HUILA,IQUIRA,NO,1095,43.6,23.1
9295,2010,12,CAUCA,PUERTO TEJADA,NO,1000,113.5,23.9
9296,2009,11,ANTIOQUIA,MEDELLIN,NO,1490,158.9,21.8
9297,2008,05,PUTUMAYO,PUERTO LEGUIZAMO,NO,153,317.7,25.1
9298,2005,10,CAUCA,LA SIERRA,SI,1870,309.9,17.9
9299,2012,02,CASANARE,YOPAL,NO,325,53.7,28.7
9300,2012,11,QUINDIO,CALARCA,NO,1450,313.1,19.9
9301,2008,12,ANTIOQUIA,FRONTINO,NO,1330,128.4,19.8
9302,2008,10,LA GUAJIRA,FONSECA,NO,170,111,27.6
9303,2013,07,PUTUMAYO,MOCOA,NO,650,411.3,21.9
9304,2001,04,RISARALDA,SANTA ROSA DE CABAL,NO,1600,292.8,19.6
9305,2010,02,QUINDIO,ARMENIA,NO,1229,144.2,22.4
9306,2002,06,PUTUMAYO,SAN FRANCISCO,NO,2475,61.2,14.1
9307,2012,06,RISARALDA,PUEBLO RICO,NO,1530,194.7,18.7
9308,2008,11,SANTANDER,BARRANCABERMEJA,SI,126,303.1,27.1
9309,2012,08,CHOCO,BAHIA SOLANO,NO,4,571.5,25.8
9310,2013,09,CUNDINAMARCA,PACHO,NO,2000,98.8,16.9
9311,2012,04,BOYACA,RAMIRIQUI,NO,2200,95.1,17.1
9312,2010,05,NORTE DE SANTANDER,OCANA,NO,1435,144.3,21.9
9313,2013,03,BOLIVAR,CARTAGENA,SI,1,2.5,27.2
9314,2005,10,CAUCA,ARGELIA,NO,1600,184,20.1
9315,2012,01,CAUCA,SANTANDER DE QUILICHAO,NO,1015,147.7,23.5
9316,2010,01,META,PUERTO RICO,NO,285,107.8,26.9
9317,2008,10,PUTUMAYO,MOCOA,NO,650,237.2,23.3
9318,2013,02,SANTANDER,MOGOTES,NO,1667,113.7,19.1
9319,2008,07,CHOCO,MEDIO SAN JUAN,NO,40,592,26.1
9320,2012,04,QUINDIO,ARMENIA,NO,1229,262.6,22
9321,2013,04,SANTANDER,BARRANCABERMEJA,NO,126,299.9,27.9
9322,2011,05,NARINO,CONSACA,SI,1493,90.3,19.8
9323,2007,04,ATLANTICO,SOLEDAD,NO,14,31.8,27.8
9324,2012,08,TOLIMA,PURIFICACION,NO,400,53.7,26.6
9325,2007,01,CORDOBA,MONTELIBANO,NO,50,14.9,27.3
9326,2006,11,VALLE DEL CAUCA,CALI,NO,954,117.9,24.6
9327,2011,04,ANTIOQUIA,FRONTINO,SI,1330,211.6,20.1
9328,2012,06,VALLE DEL CAUCA,EL CERRITO,NO,2609,55.1,13.9
9329,2005,10,TOLIMA,ATACO,SI,500,334.9,26
9330,2013,05,META,VISTAHERMOSA,NO,325,394.6,25.5
9331,2004,08,MAGDALENA,SANTA MARTA,NO,30,106.3,27.1
9332,2005,10,QUINDIO,CALARCA,NO,1450,253.7,19.9
9333,2009,07,SUCRE,SAMPUES,NO,160,133.1,27.1
9334,2003,02,META,VILLAVICENCIO,NO,423,132.2,27.2
9335,2006,04,CAUCA,CAJIBIO,NO,1850,243.9,18.5
9336,2005,10,LA GUAJIRA,MANAURE,NO,1,114.1,28.7
9337,2012,07,CASANARE,OROCUE,NO,130,309.1,25.5
9338,1999,07,BOYACA,BETEITIVA,NO,2575,52.4,14.8
9339,2013,10,SANTANDER,BUCARAMANGA,NO,1018,123.9,22.6
9340,2009,09,ATLANTICO,REPELON,NO,10,104.9,28.1
9341,2004,11,BOLIVAR,MONTECRISTO,NO,100,483.3,27.7
9342,2013,03,GUAINIA,INIRIDA,NO,100,118.5,27.4
9343,2006,05,ANTIOQUIA,JARDIN,SI,2005,304.3,17.2
9344,2008,11,TOLIMA,CHAPARRAL,NO,1000,396.7,22.7
9345,2013,05,TOLIMA,PRADO,NO,349,139.5,27.6
9346,2009,03,ANTIOQUIA,MEDELLIN,NO,1490,129.1,22.7
9347,2012,09,QUINDIO,ARMENIA,NO,1229,182.9,22
9348,2006,03,VALLE DEL CAUCA,GUADALAJARA DE BUGA,NO,979,124,24
9349,2012,10,VALLE DEL CAUCA,LA UNION,NO,2314,307,14.7
9350,2003,11,SANTANDER,ALBANIA,NO,1690,301.2,18.6
9351,2008,06,CESAR,AGUACHICA,NO,208,153,28.1
9352,2004,05,ARAUCA,ARAUCA,NO,128,267.5,26.6
9353,2010,11,BOYACA,TUNJA,SI,2690,73.9,13.4
9354,2012,01,TOLIMA,SAN SEBASTIAN DE MARIQUITA,SI,500,218.7,24.9
9355,2012,03,SANTANDER,GIRON,NO,777,105.5,25.5
9356,2013,08,HUILA,PALERMO,NO,460,17.6,27.6
9357,2007,04,HUILA,LA PLATA,NO,1070,168.8,22.3
9358,2013,01,BOYACA,TUNJA,NO,2690,18.1,13.3
9359,2013,02,CASANARE,YOPAL,NO,325,53.7,28.7
9360,2011,06,CUNDINAMARCA,ANAPOIMA,NO,810,45.7,24.8
9361,2011,04,HUILA,GARZON,NO,1270,148.9,20.6
9362,2005,05,ATLANTICO,BARRANQUILLA,NO,2,95.6,28.2
9363,2012,03,NARINO,PASTO,NO,2830,104.2,12
9364,2010,12,CORDOBA,PUERTO ESCONDIDO,NO,15,42.3,27.6
9365,2010,04,ARAUCA,ARAUCA,NO,128,147.2,27.7
9366,2003,12,BOGOTA DC,BOGOTA DC,NO,2570,53.9,13.9
9367,2013,10,CAUCA,PATIA,NO,635,249.4,26.3
9368,2013,05,ANTIOQUIA,SAN ROQUE,NO,835,268.9,23.7
9369,2013,09,ATLANTICO,BARRANQUILLA,NO,2,135.7,28.2
9370,2004,11,CHOCO,QUIBDO,NO,53,683.1,26.2
9371,2009,04,CAUCA,PUERTO TEJADA,NO,1000,203.6,23.9
9372,2013,04,NARINO,PASTO,NO,2830,142.1,12.1
9373,2013,03,CAUCA,BOLIVAR,SI,2300,160,16.1
9374,2011,11,LA GUAJIRA,RIOHACHA,NO,4,75.6,27.7
9375,2000,05,SANTANDER,CABRERA,NO,2050,125.1,16.5
9376,2009,09,CAUCA,LA SIERRA,NO,1870,106.1,18.6
9377,2010,10,QUINDIO,ARMENIA,SI,1229,249.7,21.5
9378,2010,07,TOLIMA,IBAGUE,SI,750,62.5,25.7
9379,2012,09,QUINDIO,CALARCA,NO,1450,140.8,20.4
9380,2006,04,SUCRE,COROZAL,NO,166,91.6,28.2
9381,2005,09,CAQUETA,SAN JOSE DEL FRAGUA,NO,320,296.1,25.4
9382,2013,07,LA GUAJIRA,RIOHACHA,NO,4,16.8,29.9
9383,2012,07,NARINO,PASTO,NO,2830,136.3,10.6
9384,2001,06,CUNDINAMARCA,BOJACA,NO,2650,44.5,13.1
9385,2012,02,SANTANDER,PUERTO WILCHES,NO,138,77.6,29.4
9386,2012,08,BOYACA,VILLA DE LEYVA,NO,2215,40.2,16.9
9387,2009,11,CESAR,AGUACHICA,NO,208,104.1,27.8
9388,2013,01,QUINDIO,ARMENIA,NO,1229,136.1,22.2
9389,2008,09,MAGDALENA,EL BANCO,NO,34,294.7,28.1
9390,2013,07,SUCRE,MAJAGUAL,NO,20,349.3,29.1
9391,2013,09,TOLIMA,PURIFICACION,NO,400,135.8,26.7
9392,2010,05,ATLANTICO,BARRANQUILLA,NO,2,95.6,28.2
9393,2001,08,NORTE DE SANTANDER,OCANA,NO,1435,114.1,21.7
9394,2013,04,BOYACA,CHISCAS,SI,2350,153.7,17.1
9395,2008,02,VALLE DEL CAUCA,CALI,SI,954,61.2,25.4
9396,1998,06,SANTANDER,PUERTO PARRA,NO,168,242.5,28.2
9397,2010,11,CHOCO,QUIBDO,NO,53,683.1,26.2
9398,1999,10,BOYACA,PUERTO BOYACA,NO,350,290.6,27
9399,2007,02,ANTIOQUIA,MEDELLIN,NO,1490,81.4,22.7
9400,2008,11,CUNDINAMARCA,PUERTO SALGAR,NO,172,247.5,28
9401,2013,07,HUILA,PALERMO,NO,460,31.9,26.9
9402,2012,05,ATLANTICO,JUAN DE ACOSTA,NO,20,92.1,28.2
9403,2002,11,MAGDALENA,SANTA MARTA,NO,30,211.9,26.5
9404,2012,01,HUILA,GARZON,SI,1270,89.4,20.6
9405,2011,06,CUNDINAMARCA,PACHO,NO,2000,45.6,17
9406,2007,11,HUILA,SUAZA,SI,1045,81.4,22.7
9407,2005,10,ANTIOQUIA,BELLO,NO,1438,215.6,21.2
9408,2013,03,RISARALDA,SANTA ROSA DE CABAL,NO,1600,209.2,20.2
9409,2011,07,RISARALDA,PUEBLO RICO,SI,1530,170.7,18.6
9410,2011,04,TOLIMA,HONDA,NO,222,194.8,27.4
9411,2011,06,BOYACA,MACANAL,NO,1300,367.9,16.6
9412,2000,03,BOYACA,TUNJA,NO,2690,53.5,13.9
9413,2012,07,PUTUMAYO,PUERTO LEGUIZAMO,NO,153,271.6,24.6
9414,2010,07,QUINDIO,ARMENIA,NO,1229,105.2,22.4
9415,2012,09,NARINO,SAMANIEGO,NO,1500,76,20
9416,2008,05,VALLE DEL CAUCA,ARGELIA,SI,1600,167.7,20.5
9417,2013,06,BOLIVAR,CARTAGENA,NO,1,101.9,28.4
9418,2012,07,SANTANDER,RIONEGRO,NO,2090,169.4,16.8
9419,2012,01,ANTIOQUIA,BELLO,NO,1438,38.1,21.7
9420,2008,02,CAUCA,PATIA,NO,635,164.3,26.2
9421,2005,10,CAUCA,PATIA,NO,635,249.4,26.3
9422,2012,08,BOGOTA DC,BOGOTA DC,NO,2570,48.3,13.8
9423,2010,07,BOLIVAR,PINILLOS,NO,10,229.9,28.8
9424,2007,09,CHOCO,RIO QUITO,NO,45,542.5,26.3
9425,2013,05,NARINO,PASTO,NO,2830,149,11.9
9426,2010,01,MAGDALENA,EL BANCO,NO,34,36.9,28.5
9427,2008,10,ATLANTICO,REPELON,NO,10,161.5,27.7
9428,2007,09,CESAR,PAILITAS,NO,50,274,27.3
9429,2010,08,META,VILLAVICENCIO,NO,423,399.6,24.9
9430,2006,12,CAUCA,BOLIVAR,NO,2300,194.5,15.8
9431,2002,03,NARINO,TAMINANGO,NO,1875,167.1,17.7
9432,2013,08,BOLIVAR,CARTAGENA,NO,1,120.2,28.3
9433,2011,02,VALLE DEL CAUCA,EL CERRITO,NO,2609,80.2,13.5
9434,2001,01,TOLIMA,PURIFICACION,NO,400,119.6,26.5
9435,2010,10,BOGOTA DC,BOGOTA DC,NO,2570,101,13.8
9436,2005,06,CALDAS,VILLAMARIA,SI,4150,112.3,4.9
9437,2013,06,CESAR,BECERRIL,NO,170,135.4,27.8
9438,2005,02,META,GRANADA,NO,360,77.5,26.9
9439,2007,04,CUNDINAMARCA,PACHO,NO,2000,182.1,16.8
9440,2010,09,LA GUAJIRA,MAICAO,NO,118,160.7,27.6
9441,2010,11,RISARALDA,SANTUARIO,SI,1650,217.2,18.7
9442,2012,12,BOYACA,SOGAMOSO,NO,2500,26.4,14.1
9443,2006,11,CASANARE,YOPAL,NO,325,134.3,26.7
9444,2009,04,CAUCA,PIENDAMO,NO,1800,242.6,19.1
9445,2001,11,CHOCO,BOJAYA,NO,20,412.3,26.2
9446,2012,09,HUILA,GARZON,NO,1270,83,20.2
9447,2010,11,VALLE DEL CAUCA,BUGALAGRANDE,NO,1002,169.7,22.9
9448,1998,07,CORDOBA,AYAPEL,NO,22,380.7,27.8
9449,2011,11,CAUCA,ARGELIA,NO,1600,148.2,20.3
9450,2012,07,NARINO,PASTO,NO,2830,136.3,10.6
9451,2013,03,TOLIMA,ROVIRA,SI,2020,165.7,17
9452,2012,10,CORDOBA,MONTELIBANO,NO,50,292,27
9453,2007,09,SUCRE,SAN BENITO ABAD,NO,20,256.7,27.9
9454,2013,02,BOYACA,SOGAMOSO,NO,2500,28.5,14.2
9455,2009,07,PUTUMAYO,VILLAGARZON,NO,358,372.4,24
9456,1999,11,SANTANDER,CIMITARRA,NO,300,320,26.9
9457,2010,06,ANTIOQUIA,BELLO,NO,1438,139.5,22.3
9458,2004,11,SANTANDER,BARRANCABERMEJA,NO,126,303.1,27.1
9459,2006,05,CALDAS,SAMANA,NO,1475,628.9,19.5
9460,2010,07,CESAR,AGUACHICA,NO,208,124.8,28.3
9461,2011,11,CALDAS,SUPIA,NO,1320,240.8,21.3
9462,2012,01,CUNDINAMARCA,NEMOCON,NO,2580,23.7,13.8
9463,2003,11,LA GUAJIRA,DIBULLA,NO,5,256.7,26.3
9464,2005,01,HUILA,TELLO,SI,1300,94.4,22.2
9465,2004,05,CASANARE,OROCUE,NO,130,322.7,26.2
9466,2005,11,LA GUAJIRA,URIBIA,NO,85,153.5,27.1
9467,2011,04,QUINDIO,ARMENIA,NO,1229,262.6,22
9468,2003,05,CORDOBA,SAN CARLOS,NO,1113,454.5,23
9469,2013,03,SANTANDER,ZAPATOCA,NO,1810,74.5,18.9
9470,2010,11,CAUCA,PIENDAMO,SI,1800,260.3,18.6
9471,2013,02,TOLIMA,HONDA,NO,222,75.3,27.8
9472,2011,06,HUILA,SUAZA,SI,1045,134.4,22.1
9473,2013,08,LA GUAJIRA,RIOHACHA,NO,4,50,29.5
9474,2006,06,BOYACA,PUERTO BOYACA,NO,350,167.4,27.9
9475,2012,02,BOYACA,DUITAMA,NO,2700,138.5,12
9476,2000,08,BOYACA,CHITA,SI,2888,123.8,11.3
9477,2010,09,RISARALDA,PEREIRA,NO,1342,195.9,21.5
9478,2012,08,HUILA,CAMPOALEGRE,NO,553,23.6,27.5
9479,2004,11,BOYACA,PUERTO BOYACA,NO,350,190.4,27.1
9480,2013,05,MAGDALENA,SALAMINA,NO,2696,172.2,11.7
9481,2008,09,PUTUMAYO,MOCOA,SI,650,296.3,23
9482,2011,04,ARAUCA,SARAVENA,NO,148,253.4,26
9483,2010,02,NORTE DE SANTANDER,CUCUTA,NO,100,130.1,26.9
9484,2005,05,CORDOBA,AYAPEL,NO,22,267.2,27.9
9485,2000,07,CESAR,AGUSTIN CODAZZI,NO,180,111.7,29.1
9486,2000,06,ARAUCA,SARAVENA,NO,148,420.6,24.9
9487,2012,11,RISARALDA,PEREIRA,NO,1342,287.9,20.9
9488,2008,12,BOYACA,PUERTO BOYACA,NO,350,115,27.5
9489,2008,11,CUNDINAMARCA,ANOLAIMA,NO,1850,118.6,17.2
9490,2007,11,CESAR,AGUACHICA,NO,208,104.1,27.8
9491,2013,03,BOGOTA DC,BOGOTA DC,NO,2570,73.3,14
9492,2012,01,CAQUETA,SAN VICENTE DEL CAGUAN,NO,300,49.1,27.3
9493,2010,12,BOGOTA DC,BOGOTA DC,NO,2570,53.9,13.9
9494,2012,03,CAUCA,ARGELIA,SI,1600,112.9,20.6
9495,2005,11,MAGDALENA,SANTA MARTA,NO,30,211.9,26.5
9496,2000,03,SANTANDER,LEBRIJA,NO,1189,121.9,21.7
9497,2013,02,SANTANDER,PUERTO WILCHES,NO,138,77.6,29.4
9498,2012,06,BOYACA,PUERTO BOYACA,NO,350,167.4,27.9
9499,2005,07,CORDOBA,BUENAVISTA,NO,2200,62.4,16.2
9500,2011,01,NORTE DE SANTANDER,CUCUTA,NO,100,165.9,26.5
9501,2013,04,BOYACA,DUITAMA,NO,2700,249.9,12.3
9502,2005,11,CORDOBA,MONTERIA,NO,30,91.6,27
9503,2013,04,SANTANDER,BUCARAMANGA,NO,1018,120.6,23.3
9504,2001,08,TOLIMA,IBAGUE,NO,750,74.9,26.4
9505,2011,06,CASANARE,YOPAL,NO,325,324.5,25.1
9506,2011,01,CHOCO,QUIBDO,NO,53,544.9,26.4
9507,2004,01,BOYACA,NOBSA,NO,2530,33,15.8
9508,2009,06,NORTE DE SANTANDER,RAGONVALIA,NO,1760,125.5,17.3
9509,2013,04,VALLE DEL CAUCA,CALI,NO,954,139.8,25
9510,2005,11,BOLIVAR,ZAMBRANO,NO,25,73,27.9
9511,2011,11,CALDAS,MANIZALES,SI,2058,176.5,16.6
9512,2013,01,BOGOTA DC,BOGOTA DC,NO,2570,33.3,13.8
9513,2013,03,CUNDINAMARCA,SOACHA,NO,2900,61.8,11.9
9514,2001,01,CUNDINAMARCA,SUTATAUSA,NO,2700,29.5,13.5
9515,2009,06,PUTUMAYO,MOCOA,NO,650,473.5,22
9516,2008,12,CORDOBA,MONTERIA,NO,30,32.4,27
9517,2006,03,VALLE DEL CAUCA,CALI,NO,954,94.2,25.4
9518,2006,09,SUCRE,SAN BENITO ABAD,NO,20,256.7,27.9
9519,2007,11,MAGDALENA,EL BANCO,NO,34,237.7,27.9
9520,2005,02,SANTANDER,RIONEGRO,NO,2090,86.8,16.8
9521,2010,11,ANTIOQUIA,MEDELLIN,SI,1490,158.9,21.8
9522,2012,09,ANTIOQUIA,CIUDAD BOLIVAR,NO,2100,245.7,16.6
9523,2012,03,HUILA,BARAYA,NO,1275,115.7,23
9524,2012,07,CHOCO,QUIBDO,NO,53,804.6,26.8
9525,2013,01,ATLANTICO,BARRANQUILLA,NO,2,0.8,26.7
9526,2007,08,CHOCO,QUIBDO,SI,53,865.8,26.8
9527,2001,02,BOYACA,DUITAMA,NO,2700,138.5,12
9528,2008,12,ANTIOQUIA,MEDELLIN,SI,1490,104.8,21.9
9529,2010,11,SANTANDER,VELEZ,SI,2170,185.6,16.4
9530,2013,03,CUNDINAMARCA,PACHO,NO,2000,149.3,16.7
9531,2012,07,SANTANDER,GIRON,NO,777,71.3,25.2
9532,2001,08,SANTANDER,CABRERA,NO,2050,57.3,16.4
9533,2012,02,CASANARE,YOPAL,NO,325,53.7,28.7
9534,2011,05,BOYACA,RONDON,NO,2120,262.9,16.1
9535,2011,06,CUNDINAMARCA,PASCA,NO,2256,51,15.8
9536,2007,05,BOLIVAR,MONTECRISTO,NO,100,555.4,27.8
9537,2013,09,CUNDINAMARCA,PACHO,NO,2000,98.8,16.9
9538,2010,11,BOYACA,SOCOTA,NO,3590,114.9,6.6
9539,2005,10,LA GUAJIRA,RIOHACHA,NO,4,148.8,28
9540,2012,05,SANTANDER,CERRITO,NO,2698,145.6,13.7
9541,2013,07,SANTANDER,GIRON,NO,777,71.3,25.2
9542,2013,03,NARINO,BARBACOAS,NO,1010,393.4,20.8
9543,2006,06,TOLIMA,ROVIRA,SI,2020,146.9,17
9544,2013,09,SANTANDER,GIRON,NO,777,90.7,25.2
9545,2012,02,ANTIOQUIA,CAREPA,NO,30,76.5,26.8
9546,2012,08,CAUCA,MERCADERES,NO,580,23.4,26.9
9547,2010,10,PUTUMAYO,VILLAGARZON,NO,358,350.8,25.3
9548,2013,10,ANTIOQUIA,REMEDIOS,NO,718,368,24.8
9549,2013,07,CUNDINAMARCA,MADRID,NO,2550,38.8,13.8
9550,2005,05,CALDAS,SUPIA,NO,1320,209.8,21.9
9551,2012,12,PUTUMAYO,MOCOA,NO,650,214.8,23.4
9552,2013,05,RISARALDA,PEREIRA,NO,1342,257.4,21.4
9553,2011,06,RISARALDA,PEREIRA,NO,1342,196.1,21.5
9554,2011,12,LA GUAJIRA,DIBULLA,NO,5,90.1,26.3
9555,2012,04,HUILA,SANTA MARIA,NO,1300,180.3,21.1
9556,2013,04,VALLE DEL CAUCA,PALMIRA,NO,1058,158.1,23.3
9557,2002,04,CHOCO,QUIBDO,NO,53,707.2,26.9
9558,2007,11,TOLIMA,IBAGUE,NO,750,125.7,24.4
9559,2007,09,MAGDALENA,ZONA BANANERA,NO,20,183.3,27.5
9560,2012,05,CORDOBA,BUENAVISTA,NO,2200,140.3,16.2
9561,2012,03,CORDOBA,MONTERIA,NO,30,37.8,27.5
9562,2013,01,SANTANDER,BARRANCABERMEJA,NO,126,51.1,28.4
9563,2008,05,CAUCA,SOTARA,NO,2450,118.4,14.3
9564,2011,11,ANTIOQUIA,BELLO,NO,1438,136.5,21.3
9565,2008,11,CAUCA,PUERTO TEJADA,NO,1000,166.7,23.8
9566,2006,07,VALLE DEL CAUCA,CALI,NO,954,47.7,25.4
9567,2006,06,TOLIMA,IBAGUE,SI,750,92.4,25.1
9568,2012,07,CUNDINAMARCA,FUSAGASUGA,NO,1460,51.8,20.2
9569,1999,12,NORTE DE SANTANDER,HERRAN,SI,2500,76,13.5
9570,2009,07,CORDOBA,MONTERIA,NO,30,154.8,27.4
9571,2009,06,PUTUMAYO,MOCOA,NO,650,473.5,22
9572,2007,04,CAUCA,SANTANDER DE QUILICHAO,NO,1015,224.4,23.5
9573,2011,08,CHOCO,BAHIA SOLANO,SI,4,571.5,25.8
9574,2004,02,BOLIVAR,PINILLOS,NO,10,23.6,28.9
9575,2007,04,TOLIMA,AMBALEMA,NO,450,194.5,28.2
9576,2008,08,LA GUAJIRA,ALBANIA,NO,1690,125.8,18.9
9577,2012,01,ANTIOQUIA,BELLO,NO,1438,38.1,21.7
9578,2011,05,META,VILLAVICENCIO,NO,423,673.8,25.2
9579,2008,05,SANTANDER,BUCARAMANGA,NO,1018,139.7,23.2
9580,2010,10,SUCRE,MAJAGUAL,NO,20,383.1,28.6
9581,2008,02,TOLIMA,CHAPARRAL,NO,1000,255.5,23.3
9582,2009,01,CHOCO,BOJAYA,NO,20,336.9,26.7
9583,2012,01,BOYACA,BOAVITA,NO,2150,43,17.9
9584,2013,09,LA GUAJIRA,VILLANUEVA,NO,255,293.7,25.3
9585,2013,09,TOLIMA,GUAMO,NO,360,112.5,28.7
9586,2010,12,TOLIMA,DOLORES,NO,1456,235.9,20.8
9587,2001,12,VALLE DEL CAUCA,BUENAVENTURA,NO,5,675.8,25.3
9588,2004,09,MAGDALENA,ZONA BANANERA,NO,20,183.3,27.5
9589,2013,09,SANTANDER,GIRON,NO,777,90.7,25.2
9590,2004,11,MAGDALENA,ZONA BANANERA,NO,20,122.5,27.3
9591,1999,09,CORDOBA,BUENAVISTA,NO,2200,128.3,16.2
9592,2011,12,BOYACA,SOGAMOSO,SI,2500,26.4,14.1
9593,2011,04,META,VILLAVICENCIO,SI,423,520.2,25.7
9594,2009,08,CHOCO,QUIBDO,NO,53,865.8,26.8
9595,2013,01,SANTANDER,BUCARAMANGA,NO,1018,91.2,23.1
9596,2012,10,RISARALDA,PEREIRA,NO,1342,290.5,20.9
9597,1999,09,CORDOBA,MONTELIBANO,NO,50,335.8,27
9598,2006,09,LA GUAJIRA,VILLANUEVA,NO,255,293.7,25.3
9599,2009,03,NARINO,SAN PABLO,SI,165,105.2,28.8
9600,2012,04,ATLANTICO,BARRANQUILLA,NO,2,11.7,27.5
9601,2004,11,SANTANDER,GIRON,SI,777,82.6,25
9602,2012,08,HUILA,GARZON,NO,1270,66.6,19.9
9603,1998,03,NARINO,SAN ANDRES DE TUMACO,NO,1,286.9,26.3
9604,2013,05,NORTE DE SANTANDER,CUCUTA,NO,100,202.4,28.3
9605,2003,06,RISARALDA,PEREIRA,NO,1342,196.1,21.5
9606,2008,06,CESAR,CHIRIGUANA,NO,40,159.2,28.2
9607,2005,03,CHOCO,QUIBDO,NO,53,554.5,26.9
9608,2010,05,ANTIOQUIA,SAN RAFAEL,NO,1016,393.1,23.2
9609,2012,09,CORDOBA,MONTERIA,NO,30,169.8,27.1
9610,2013,06,TOLIMA,IBAGUE,SI,750,92.4,25.1
9611,2012,05,VALLE DEL CAUCA,CALI,NO,954,132.9,25.2
9612,2012,08,ANTIOQUIA,SAN ROQUE,NO,835,222.3,23.8
9613,2011,04,ANTIOQUIA,CHIGORODO,NO,58,270.7,27.6
9614,2010,09,NORTE DE SANTANDER,CUCUTA,NO,100,221.6,28.4
9615,2013,04,BOGOTA DC,BOGOTA DC,NO,2570,83.7,14
9616,2011,11,VALLE DEL CAUCA,FLORIDA,SI,1013,158.7,22.9
9617,2011,04,CESAR,AGUACHICA,NO,208,145.7,28.8
9618,2008,07,NORTE DE SANTANDER,OCANA,NO,1435,71.6,21.8
9619,2012,09,SANTANDER,BUCARAMANGA,NO,1018,117.8,23
9620,2003,03,NORTE DE SANTANDER,TIBU,NO,62,149.8,28.1
9621,2013,02,ANTIOQUIA,CAUCASIA,NO,55,35.3,28.2
9622,2012,02,BOYACA,SOGAMOSO,NO,2500,28.5,14.2
9623,2012,02,VALLE DEL CAUCA,ZARZAL,NO,941,74.9,24.9
9624,2003,12,ANTIOQUIA,NECOCLI,NO,10,132.7,26.6
9625,2011,12,CUNDINAMARCA,MOSQUERA,NO,2543,46.1,12.9
9626,2002,07,TOLIMA,IBAGUE,NO,750,62.5,25.7
9627,2012,01,CAQUETA,SAN VICENTE DEL CAGUAN,NO,300,49.1,27.3
9628,2010,06,CAUCA,GUAPI,NO,10,505.2,26
9629,2010,04,VALLE DEL CAUCA,FLORIDA,NO,1013,169,23.5
9630,2005,12,CAUCA,MERCADERES,NO,580,151.7,25.5
9631,2012,07,TOLIMA,LERIDA,NO,350,61.9,28.5
9632,2013,01,SANTANDER,ZAPATOCA,NO,1810,30.9,18.6
9633,2010,12,HUILA,BARAYA,SI,1275,69.6,22.7
9634,2005,03,QUINDIO,ARMENIA,NO,1229,194.1,22.2
9635,2010,09,LA GUAJIRA,RIOHACHA,NO,4,142.6,28.5
9636,2004,08,ATLANTICO,MANATI,NO,10,138.1,27.8
9637,2011,11,RISARALDA,SANTUARIO,SI,1650,217.2,18.7
9638,2013,02,CAQUETA,FLORENCIA,NO,280,193.2,25.8
9639,2008,09,ANTIOQUIA,BELLO,NO,1438,174.4,21.9
9640,2012,10,SANTANDER,LANDAZURI,NO,1085,341,22.5
9641,2008,10,VALLE DEL CAUCA,CALI,NO,954,119.9,24.8
9642,2011,09,RISARALDA,PUEBLO RICO,SI,1530,190.9,18.5
9643,2006,04,NARINO,SAN BERNARDO,SI,2190,217.2,16
